order_id,customer_id,country,region,state,city,postal_code,ship_mode,order_date,ship_date
CA-2016-134719,JD-15790,United States,South,Florida,Jacksonville,32216.0,Standard Class,2016-10-10,2016-10-15
CA-2016-134747,DL-12925,United States,Central,Indiana,Noblesville,46060.0,Second Class,2016-10-12,2016-10-17
CA-2016-134782,MD-17350,United States,South,Arkansas,Fayetteville,72701.0,Standard Class,2016-12-27,2016-12-31
CA-2016-134859,JK-16120,United States,East,Pennsylvania,Philadelphia,19134.0,Standard Class,2016-10-04,2016-10-09
CA-2016-134894,DK-12985,United States,South,Kentucky,Henderson,42420.0,Standard Class,2016-12-07,2016-12-11
CA-2016-134922,KB-16240,United States,East,Pennsylvania,Philadelphia,19140.0,Standard Class,2016-11-07,2016-11-11
CA-2016-134943,SU-20665,United States,Central,Michigan,Ann Arbor,48104.0,First Class,2016-12-05,2016-12-06
CA-2016-134992,MG-17875,United States,South,Virginia,Arlington,22204.0,Second Class,2016-09-22,2016-09-26
CA-2016-135020,MS-17770,United States,East,New York,Rochester,14609.0,Standard Class,2016-05-28,2016-06-02
CA-2016-135174,BP-11230,United States,East,Ohio,Troy,45373.0,Second Class,2016-04-30,2016-05-02
CA-2016-135251,RP-19270,United States,Central,Texas,Houston,77095.0,Standard Class,2016-08-06,2016-08-10
CA-2016-135272,MS-17830,United States,West,California,Los Angeles,90036.0,Standard Class,2016-12-07,2016-12-12
CA-2016-135314,MC-17575,United States,East,Pennsylvania,Philadelphia,19120.0,Second Class,2016-07-09,2016-07-14
CA-2016-135363,CK-12205,United States,East,Pennsylvania,Philadelphia,19120.0,Standard Class,2016-03-28,2016-04-02
CA-2016-135391,FA-14230,United States,Central,Texas,San Antonio,78207.0,Second Class,2016-02-09,2016-02-11
CA-2016-135489,GW-14605,United States,East,New York,New York City,10024.0,Second Class,2016-09-19,2016-09-22
CA-2016-135510,TW-21025,United States,South,Virginia,Charlottesville,22901.0,Standard Class,2016-09-05,2016-09-12
CA-2016-135538,HR-14830,United States,West,Arizona,Gilbert,85234.0,Standard Class,2016-12-24,2016-12-28
CA-2016-135545,KM-16720,United States,West,California,Los Angeles,90004.0,Standard Class,2016-11-24,2016-11-30
CA-2016-135580,CL-12565,United States,West,California,Los Angeles,90049.0,Standard Class,2016-12-30,2017-01-03
CA-2016-135622,TT-21460,United States,Central,Texas,Fort Worth,76106.0,Second Class,2016-12-08,2016-12-11
CA-2016-135685,MP-18175,United States,Central,Wisconsin,Milwaukee,53209.0,Second Class,2016-11-16,2016-11-18
CA-2016-135727,PS-18970,United States,West,Arizona,Phoenix,85023.0,Second Class,2016-05-11,2016-05-16
CA-2016-135853,CA-12775,United States,Central,Michigan,Detroit,48205.0,First Class,2016-12-11,2016-12-14
CA-2016-136105,SZ-20035,United States,Central,Indiana,Columbus,47201.0,Standard Class,2016-06-12,2016-06-16
CA-2016-136147,FM-14380,United States,South,Florida,Miami,33178.0,Standard Class,2016-11-13,2016-11-18
CA-2016-136196,TP-21415,United States,East,New York,Freeport,11520.0,Standard Class,2016-11-28,2016-12-04
CA-2016-136224,ML-18265,United States,South,North Carolina,Fayetteville,28314.0,Same Day,2016-05-31,2016-05-31
CA-2016-136378,CS-11845,United States,Central,Texas,Houston,77070.0,Standard Class,2016-04-02,2016-04-07
CA-2016-136420,CS-12250,United States,West,California,San Diego,92024.0,First Class,2016-11-20,2016-11-21
CA-2016-136469,TS-21370,United States,East,Delaware,Wilmington,19805.0,First Class,2016-07-11,2016-07-12
CA-2016-136658,BO-11425,United States,East,New York,New York City,10024.0,Standard Class,2016-09-10,2016-09-17
CA-2016-136700,DB-13120,United States,West,California,Santa Barbara,93101.0,Second Class,2016-12-06,2016-12-11
CA-2016-136728,AG-10900,United States,Central,Illinois,Chicago,60623.0,Second Class,2016-09-13,2016-09-17
CA-2016-136735,HA-14920,United States,West,California,San Francisco,94110.0,Standard Class,2016-07-26,2016-08-02
CA-2016-136798,DL-12925,United States,Central,Minnesota,Minneapolis,55407.0,Standard Class,2016-05-08,2016-05-12
CA-2016-136805,NM-18445,United States,Central,Michigan,Detroit,48234.0,Second Class,2016-05-23,2016-05-27
CA-2016-137064,TS-21655,United States,Central,Texas,Houston,77070.0,Standard Class,2016-02-06,2016-02-13
CA-2016-137071,ED-13885,United States,Central,Texas,Houston,77036.0,First Class,2016-12-20,2016-12-21
CA-2016-137106,SC-20260,United States,South,Florida,Jacksonville,32216.0,Standard Class,2016-03-31,2016-04-04
CA-2016-137113,TW-21025,United States,West,Washington,Seattle,98105.0,Second Class,2016-12-01,2016-12-05
CA-2016-137225,JK-15640,United States,East,New York,New York City,10009.0,Standard Class,2016-12-15,2016-12-19
CA-2016-137281,BF-10975,United States,South,Georgia,Roswell,30076.0,Standard Class,2016-06-13,2016-06-17
CA-2016-137302,BW-11110,United States,West,California,San Diego,92105.0,Standard Class,2016-04-26,2016-05-01
CA-2016-137512,AG-10675,United States,Central,Texas,Allen,75002.0,Standard Class,2016-05-07,2016-05-12
CA-2016-137526,PB-19150,United States,West,California,Los Angeles,90004.0,Standard Class,2016-01-13,2016-01-17
CA-2016-137603,MH-17290,United States,West,New Mexico,Santa Fe,87505.0,Standard Class,2016-09-19,2016-09-24
CA-2016-137708,NG-18430,United States,West,California,Los Angeles,90008.0,Second Class,2016-11-22,2016-11-25
CA-2016-137750,JF-15565,United States,West,California,San Francisco,94110.0,Standard Class,2016-06-25,2016-06-30
CA-2016-137897,PJ-18835,United States,East,New York,New York City,10035.0,Standard Class,2016-11-14,2016-11-19
CA-2016-137925,JL-15235,United States,East,New York,New York City,10035.0,Standard Class,2016-11-30,2016-12-04
CA-2016-137946,DB-13615,United States,West,California,Los Angeles,90045.0,Second Class,2016-09-01,2016-09-04
CA-2016-137974,LL-16840,United States,South,Virginia,Waynesboro,22980.0,First Class,2016-04-16,2016-04-18
CA-2016-138002,BT-11305,United States,West,Washington,Seattle,98103.0,Standard Class,2016-09-06,2016-09-12
CA-2016-138009,SF-20965,United States,Central,Michigan,Dearborn,48126.0,Standard Class,2016-11-29,2016-12-03
CA-2016-138219,BP-11095,United States,West,California,Los Angeles,90049.0,Standard Class,2016-03-23,2016-03-30
CA-2016-138331,JK-15625,United States,East,Pennsylvania,Philadelphia,19120.0,Standard Class,2016-08-07,2016-08-12
CA-2016-138457,AM-10705,United States,South,North Carolina,Jacksonville,28540.0,Standard Class,2016-09-13,2016-09-17
CA-2016-138485,NP-18670,United States,West,Washington,Seattle,98105.0,Second Class,2016-02-27,2016-03-01
CA-2016-138492,FC-14335,United States,East,Pennsylvania,Philadelphia,19140.0,Standard Class,2016-05-15,2016-05-22
CA-2016-138534,JM-15535,United States,West,California,Bakersfield,93309.0,Second Class,2016-07-17,2016-07-19
CA-2016-138625,EG-13900,United States,South,Virginia,Chesapeake,23320.0,First Class,2016-11-02,2016-11-05
CA-2016-138674,KB-16585,United States,West,Oregon,Springfield,97477.0,First Class,2016-11-14,2016-11-17
CA-2016-138898,JH-16180,United States,West,Colorado,Pueblo,81001.0,Standard Class,2016-05-25,2016-05-29
CA-2016-138954,MH-17785,United States,East,New York,New York City,10035.0,First Class,2016-11-15,2016-11-17
CA-2016-139094,MO-17800,United States,Central,Texas,San Antonio,78207.0,Standard Class,2016-11-22,2016-11-27
CA-2016-139164,CS-12355,United States,West,California,Long Beach,90805.0,Standard Class,2016-06-23,2016-06-28
CA-2016-139248,RD-19930,United States,West,California,Los Angeles,90032.0,Standard Class,2016-07-25,2016-07-30
CA-2016-139290,MY-17380,United States,West,California,Rancho Cucamonga,91730.0,Standard Class,2016-10-26,2016-10-30
CA-2016-139374,AR-10345,United States,Central,Texas,Austin,78745.0,Standard Class,2016-09-10,2016-09-14
CA-2016-139584,EM-13810,United States,East,New York,New York City,10009.0,Standard Class,2016-08-24,2016-08-28
CA-2016-139731,JE-15745,United States,Central,Texas,Amarillo,79109.0,Same Day,2016-10-15,2016-10-15
CA-2016-139738,DK-12895,United States,Central,Illinois,Rockford,61107.0,Standard Class,2016-09-25,2016-09-29
CA-2016-139780,AH-10690,United States,Central,Michigan,Detroit,48205.0,Second Class,2016-12-31,2017-01-02
CA-2016-139850,GB-14575,United States,East,Pennsylvania,Philadelphia,19134.0,Standard Class,2016-06-12,2016-06-17
CA-2016-139962,Dp-13240,United States,East,Massachusetts,Revere,2151.0,Standard Class,2016-12-13,2016-12-20
CA-2016-140025,PF-19120,United States,Central,Texas,San Antonio,78207.0,Standard Class,2016-04-07,2016-04-11
CA-2016-140144,SC-20770,United States,West,California,San Francisco,94122.0,Second Class,2016-06-20,2016-06-25
CA-2016-140221,MS-17365,United States,Central,Illinois,Chicago,60653.0,Second Class,2016-03-05,2016-03-09
CA-2016-140375,SG-20470,United States,East,Maryland,Rockville,20852.0,Second Class,2016-10-02,2016-10-05
CA-2016-140410,CM-12655,United States,West,California,Los Angeles,90008.0,Standard Class,2016-11-03,2016-11-07
CA-2016-140557,TN-21040,United States,East,New York,New York City,10009.0,Standard Class,2016-09-07,2016-09-11
CA-2016-140718,FA-14230,United States,South,North Carolina,Raleigh,27604.0,First Class,2016-07-02,2016-07-04
CA-2016-140830,PS-18970,United States,South,Kentucky,Henderson,42420.0,Second Class,2016-11-30,2016-12-02
CA-2016-140921,AA-10375,United States,Central,Nebraska,Omaha,68104.0,First Class,2016-02-03,2016-02-05
CA-2016-140984,CC-12685,United States,East,New York,New York City,10011.0,Standard Class,2016-09-14,2016-09-18
CA-2016-141012,TG-21640,United States,West,Idaho,Pocatello,83201.0,Second Class,2016-06-09,2016-06-11
CA-2016-141040,TB-21250,United States,East,New York,New York City,10024.0,Second Class,2016-10-09,2016-10-13
CA-2016-141145,DB-13405,United States,South,Florida,Orlando,32839.0,Standard Class,2016-09-17,2016-09-23
CA-2016-141243,AH-10465,United States,Central,Texas,Dallas,75217.0,Second Class,2016-01-03,2016-01-08
CA-2016-141250,PM-18940,United States,Central,Texas,Texas City,77590.0,Standard Class,2016-01-19,2016-01-23
CA-2016-141327,LR-16915,United States,South,North Carolina,Durham,27707.0,First Class,2016-11-30,2016-12-03
CA-2016-141565,BG-11035,United States,South,Tennessee,Nashville,37211.0,Standard Class,2016-09-20,2016-09-24
CA-2016-141740,JF-15490,United States,East,New York,New York City,10009.0,Standard Class,2016-11-01,2016-11-05
CA-2016-141754,EM-14200,United States,South,Florida,Miami,33142.0,Standard Class,2016-12-20,2016-12-25
CA-2016-141768,NP-18685,United States,West,California,San Francisco,94109.0,Second Class,2016-05-25,2016-05-27
CA-2016-141810,BB-10990,United States,Central,Texas,San Antonio,78207.0,Standard Class,2016-11-02,2016-11-07
CA-2016-141936,PN-18775,United States,West,California,Bakersfield,93309.0,Standard Class,2016-08-07,2016-08-12
CA-2016-142027,JK-15370,United States,West,California,Long Beach,90805.0,Standard Class,2016-04-09,2016-04-14
CA-2016-142041,EM-13810,United States,West,California,Los Angeles,90036.0,Second Class,2016-06-07,2016-06-09
CA-2016-142055,AB-10255,United States,East,New York,New York City,10009.0,First Class,2016-05-08,2016-05-10
CA-2016-142139,SD-20485,United States,Central,Texas,Bedford,76021.0,Standard Class,2016-08-31,2016-09-05
CA-2016-142202,JR-16210,United States,South,Florida,Jacksonville,32216.0,Second Class,2016-09-18,2016-09-23
CA-2016-142237,CK-12595,United States,East,Pennsylvania,Philadelphia,19134.0,First Class,2016-07-11,2016-07-13
CA-2016-142377,MS-17980,United States,Central,Missouri,Springfield,65807.0,Standard Class,2016-12-04,2016-12-09
CA-2016-142419,SC-20380,United States,West,Washington,Seattle,98115.0,Second Class,2016-07-11,2016-07-13
CA-2016-142433,ES-14020,United States,Central,Texas,Houston,77036.0,Standard Class,2016-04-20,2016-04-25
CA-2016-142454,RE-19450,United States,West,California,Oakland,94601.0,Standard Class,2016-08-15,2016-08-19
CA-2016-142475,BS-11380,United States,East,New York,New York City,10011.0,Standard Class,2016-12-03,2016-12-07
CA-2016-142601,DE-13255,United States,West,California,Los Angeles,90004.0,Second Class,2016-04-18,2016-04-20
CA-2016-142692,AG-10495,United States,West,Washington,Seattle,98105.0,Standard Class,2016-10-23,2016-10-28
CA-2016-142734,DM-13345,United States,East,New York,New York City,10024.0,Standard Class,2016-04-16,2016-04-21
CA-2016-142755,CS-12355,United States,South,Georgia,Roswell,30076.0,Standard Class,2016-09-04,2016-09-08
CA-2016-142930,EB-14170,United States,Central,Texas,Austin,78745.0,Standard Class,2016-11-28,2016-12-02
CA-2016-142937,SF-20065,United States,Central,Texas,Dallas,75220.0,First Class,2016-12-05,2016-12-06
CA-2016-142944,JL-15850,United States,West,California,San Francisco,94122.0,Standard Class,2016-03-06,2016-03-11
CA-2016-142993,KA-16525,United States,West,Washington,Seattle,98103.0,Standard Class,2016-10-12,2016-10-17
CA-2016-143077,SF-20965,United States,Central,Texas,Houston,77041.0,Standard Class,2016-09-17,2016-09-21
CA-2016-143105,MA-17560,United States,East,New York,New York City,10024.0,Same Day,2016-12-10,2016-12-10
CA-2016-143119,MC-17275,United States,South,Louisiana,Lafayette,70506.0,Standard Class,2016-09-24,2016-09-30
CA-2016-143147,PS-18760,United States,Central,Texas,San Antonio,78207.0,Second Class,2016-05-26,2016-05-28
CA-2016-143238,LO-17170,United States,West,California,La Quinta,92253.0,First Class,2016-09-06,2016-09-08
CA-2016-143364,TG-21310,United States,West,Arizona,Mesa,85204.0,Second Class,2016-07-14,2016-07-19
CA-2016-143490,NP-18325,United States,West,California,San Diego,92105.0,Standard Class,2016-12-06,2016-12-13
CA-2016-143532,DC-12850,United States,South,Florida,North Miami,33161.0,Standard Class,2016-03-19,2016-03-24
CA-2016-143602,JS-15595,United States,West,California,Los Angeles,90045.0,Second Class,2016-04-25,2016-04-28
CA-2016-143616,SS-20140,United States,West,Washington,Seattle,98103.0,Second Class,2016-09-27,2016-09-29
CA-2016-143882,DB-13360,United States,East,Ohio,Lakewood,44107.0,Standard Class,2016-06-26,2016-06-30
CA-2016-143980,JK-15640,United States,East,New York,New York City,10011.0,Standard Class,2016-12-25,2016-12-29
CA-2016-144043,AB-10165,United States,West,Colorado,Louisville,80027.0,Standard Class,2016-05-10,2016-05-15
CA-2016-144099,PO-19195,United States,West,California,San Francisco,94122.0,Same Day,2016-11-29,2016-11-30
CA-2016-144190,NC-18415,United States,Central,Michigan,Royal Oak,48073.0,Standard Class,2016-06-09,2016-06-13
CA-2016-144253,AS-10225,United States,East,New York,New York City,10024.0,Second Class,2016-05-04,2016-05-09
CA-2016-144267,NZ-18565,United States,West,California,San Francisco,94110.0,First Class,2016-08-21,2016-08-23
CA-2016-144274,PW-19240,United States,East,Delaware,Wilmington,19805.0,Second Class,2016-11-23,2016-11-25
CA-2016-144288,MB-17305,United States,South,Tennessee,Nashville,37211.0,Standard Class,2016-12-25,2016-12-31
CA-2016-144302,ME-17320,United States,Central,Texas,Dallas,75081.0,Standard Class,2016-06-19,2016-06-23
CA-2016-144386,GT-14635,United States,East,New York,New York City,10009.0,Standard Class,2016-11-05,2016-11-11
CA-2016-144519,AW-10930,United States,West,Montana,Helena,59601.0,Standard Class,2016-11-13,2016-11-17
CA-2016-144652,SN-20560,United States,West,California,Los Angeles,90008.0,Standard Class,2016-11-20,2016-11-26
CA-2016-144722,MF-18250,United States,West,California,Los Angeles,90036.0,Standard Class,2016-03-16,2016-03-23
CA-2016-144806,GH-14425,United States,West,Arizona,Tucson,85705.0,Standard Class,2016-12-06,2016-12-11
CA-2016-144890,SM-20320,United States,West,California,Los Angeles,90049.0,Standard Class,2016-12-25,2016-12-29
CA-2016-145065,DK-13375,United States,West,California,San Diego,92105.0,First Class,2016-12-12,2016-12-15
CA-2016-145184,JD-16150,United States,East,Delaware,Newark,19711.0,First Class,2016-11-27,2016-11-29
CA-2016-145324,DH-13675,United States,South,Virginia,Harrisonburg,22801.0,Standard Class,2016-11-15,2016-11-19
CA-2016-145352,CM-12385,United States,South,Georgia,Atlanta,30318.0,Standard Class,2016-03-16,2016-03-22
CA-2016-145394,MC-17605,United States,Central,Illinois,Chicago,60610.0,Standard Class,2016-11-16,2016-11-20
CA-2016-145401,JP-15520,United States,Central,Texas,Houston,77070.0,Standard Class,2016-01-30,2016-02-04
CA-2016-145457,CP-12085,United States,West,Washington,Covington,98042.0,Second Class,2016-03-24,2016-03-27
CA-2016-145485,JM-16195,United States,West,California,San Francisco,94109.0,Same Day,2016-11-05,2016-11-05
CA-2016-145758,BF-11020,United States,East,New York,New York City,10024.0,Same Day,2016-10-30,2016-10-30
CA-2016-145814,KD-16345,United States,East,New York,New York City,10035.0,Standard Class,2016-11-19,2016-11-24
CA-2016-145821,JB-15400,United States,West,California,Los Angeles,90008.0,Standard Class,2016-05-01,2016-05-07
CA-2016-145828,MB-17305,United States,East,Ohio,Cincinnati,45231.0,First Class,2016-10-05,2016-10-07
CA-2016-145835,BF-11170,United States,Central,Illinois,Chicago,60623.0,Second Class,2016-05-13,2016-05-18
CA-2016-145849,CT-11995,United States,Central,Indiana,Indianapolis,46203.0,Second Class,2016-09-15,2016-09-17
CA-2016-146038,SJ-20215,United States,West,California,Los Angeles,90049.0,Standard Class,2016-02-09,2016-02-16
CA-2016-146087,PP-18955,United States,East,Massachusetts,Holyoke,1040.0,Standard Class,2016-07-06,2016-07-11
CA-2016-146255,EM-14140,United States,East,Delaware,Newark,19711.0,First Class,2016-03-07,2016-03-10
CA-2016-146262,VW-21775,United States,East,Ohio,Medina,44256.0,Standard Class,2016-01-02,2016-01-09
CA-2016-146290,SV-20815,United States,Central,Indiana,Indianapolis,46203.0,Standard Class,2016-05-04,2016-05-11
CA-2016-146465,PB-18805,United States,West,California,San Francisco,94122.0,Standard Class,2016-11-20,2016-11-24
